quizzes,solutions
090006010704085000200400738040010020000009007005203060003050140501800900060037005,398726514714385692256491738647518329132649857985273461873952146521864973469137285
060050070703080450040000109004060000008091200531000004090006801000230500002807063,869154372713982456245673189924365718678491235531728694397546821186239547452817963
000010600003489007402050080040200590500000030706500428270900100090040000860007053,987312645653489217412756389148273596529864731736591428275938164391645872864127953
160000200083012009007006105000541806010090003200080070056000000090300604400700582,164975238583412769927836145379541826618297453245683971856124397792358614431769582
000120950090803200004000080802006300500000010610049000000908702026030800003750600,368124957195873264274695183842516379539287416617349528451968732726431895983752641
270600104000020050000450706000006031508012000603000009420900870100040903830705000,275683194964127358381459726742896531598312647613574289426931875157248963839765412
070004689004860200005002001009000837062300194100700002000091050800650000047030000,273514689914863275685972341459126837762385194138749562326491758891657423547238916
205800000604027100009001305002400008060002041500063970320006000000010790801070006,215839467634527189789641325172495638963782541548163972327956814456218793891374256
100000950070340000062000800045062018010450607300001025904800230000009006007210000,183627954579348162462195873745962318218453697396781425954876231821539746637214589
003000006000209000948730050700800260002047080090503004610000908020950040000062003,273415896561289437948736152734891265152647389896523714615374928327958641489162573
028010900617009000000076400080000560000087003392040080000002030905300024003150807,428513976617429358539876412784231569156987243392645781841792635975368124263154897
000080010109000005030940620000020408802075030460300700003007984600019000075030001,746582319129763845538941627357126498892475136461398752213657984684219573975834261
800160030049038007020004060000000012013090805405003070700680001060400000090057200,857162934649538127321974568976845312213796845485213679732689451568421793194357286
004900008120000095050700301000008070300460100005002403270530069063087500008001200,734915628126843795859726341412358976387469152695172483271534869963287514548691237
309000007140090630020450000000067000905040372200009008016000009700806040503000210,359681427148792635627453891831267954965148372274539168416325789792816543583974216
500007302708003000490100000800306705200800040071005003000000500000018200300769084,516487392728693451493152678849326715235871946671945823187234569964518237352769184
030060105040802000500170604680020790009400000315600008008039002900000070020081400,837964125146852937592173684684325791279418356315697248468739512951246873723581469
000007000600032040000109805407803510950004083200600000820000760076300900590010020,315487296689532147742169835467893512951274683238651479823945761176328954594716328
902005108000000060400081009000070583093040012070008000520000900000607050068300040,932465178781293465456781329614972583893546712275138694527814936349627851168359247
400100009070000831350600070200004000005390000100820306002007098080061054760950200,428173569679542831351689472236714985845396127197825346512437698983261754764958213
090200070168070000400316000020600803800403059300001204709000400005980000041005006,593248671168579342472316598924657813816423759357891264789162435635984127241735986
020875000607400050040000020003000601280037400150009000065002003300040070009560018,921875364637421859548396127793254681286137495154689732865712943312948576479563218
106805000300200980004090103032640008000900002010080307040309020850007000020000745,196835274375214986284796153732641598568973412419582367647359821851427639923168745
510906074020010000006020003089000147700403008260000500908000302040032096000750080,513986274827314965496527813389265147751493628264178539978641352145832796632759481
250007038006008102701600040060005900030460250900013060004001085000900000820700400,259147638346598172781632549462875913138469257975213864694321785517984326823756491
800607290090400030600015070006100824920000600007008059003050000000021700004300180,845637291791482536632915478356179824928543617417268359183754962569821743274396185
